_ID, TimeSt,Country,Province,City,Latitude,Longitude,POI,Distance
5187084,2017-06-21 13:46:51.203,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
5187137,2017-06-21 13:46:48.400,CA,ON,Toronto,43.6531,-79.4847,POI3,6.324555320336759
5187205,2017-06-21 18:46:51.803,CA,QC,Longueuil,45.5356,-73.5045,POI3,0.0
5187245,2017-06-21 06:46:51.840,CA,ON,Toronto,43.6677,-79.3859,POI3,6.324555320336759
5187326,2017-06-21 05:46:51.890,CA,AB,Edmonton,53.5705,-113.5051,POI1,0.0
5187388,2017-06-21 21:46:52.450,CA,ON,Toronto,43.6682,-79.4209,POI3,6.324555320336759
5187484,2017-06-21 11:46:50.763,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
5187562,2017-06-21 01:46:51.830,CA,ON,Toronto,43.6459,-79.3857,POI3,6.324555320336759
5187575,2017-06-21 05:46:48.397,CA,ON,Toronto,43.6531,-79.4847,POI3,6.324555320336759
5187647,2017-06-21 05:46:49.000,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3,4.47213595499958
5187674,2017-06-21 00:46:51.790,CA,ON,Guelph,43.56482000000001,-80.23727,POI3,7.280109889280518
5187716,2017-06-21 18:46:51.820,CA,ON,Toronto,43.7028,-79.3877,POI3,6.324555320336759
5187751,2017-06-21 10:46:51.973,CA,SK,Saskatoon,52.1242,-106.665,POI1,7.0710678118654755
5187832,2017-06-21 10:46:52.447,CA,ON,London,43.0004,-81.2343,POI3,8.246211251235321
5187876,2017-06-21 22:46:51.713,CA,ON,York,43.675,-79.4811,POI3,6.324555320336759
5187958,2017-06-21 00:46:51.733,CA,ON,Oshawa,43.886,-78.8722,POI3,5.385164807134504
5188016,2017-06-21 15:46:51.760,CA,ON,Maple,43.8526,-79.5117,POI3,6.324555320336759
5188051,2017-06-21 20:46:51.827,CA,ON,Saint Catharines,43.1954,-79.2189,POI3,6.324555320336759
5188110,2017-06-21 09:46:53.493,CA,ON,Milton,43.5148,-79.884,POI3,6.324555320336759
5188111,2017-06-21 22:46:56.280,CA,ON,Toronto,43.664390000000004,-79.38028,POI3,6.324555320336759
5188131,2017-06-21 08:46:54.607,CA,ON,Richmond Hill,43.844,-79.402,POI3,6.324555320336759
5188191,2017-06-21 16:46:56.833,CA,ON,Mississauga,43.5869,-79.7559,POI3,6.324555320336759
5188319,2017-06-21 05:47:00.227,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
5188415,2017-06-21 17:46:57.093,CA,AB,Edmonton,53.6585,-113.3614,POI1,0.0
5188464,2017-06-21 17:46:58.080,CA,ON,Mississauga,43.6046,-79.6729,POI3,6.324555320336759
5188542,2017-06-21 16:47:00.770,CA,AB,Ponoka,52.6768,-113.5815,POI1,1.0
5188586,2017-06-21 18:47:00.380,CA,AB,Red Deer,52.3715,-113.784,POI1,1.0
5188692,2017-06-21 04:46:59.647,CA,AB,Edmonton,53.5185,-113.6579,POI1,0.0
5188775,2017-06-21 14:47:00.087,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
5188855,2017-06-21 00:47:00.130,CA,AB,Red Deer,52.2895,-113.814,POI1,1.0
5188937,2017-06-21 15:47:02.927,CA,AB,Calgary,50.8889,-113.991,POI1,3.0
5188967,2017-06-21 12:47:02.930,CA,AB,Calgary,50.8889,-113.991,POI1,3.0
5189044,2017-06-21 22:47:03.053,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3,4.47213595499958
5189056,2017-06-21 16:47:00.043,CA,AB,Edmonton,53.4722,-113.6759,POI1,0.0
5189150,2017-06-21 00:47:01.513,CA,ON,Toronto,43.65598,-79.39119000000002,POI3,6.324555320336759
5189203,2017-06-21 06:47:02.403,CA,AB,Beaumont,53.35883000000001,-113.4052,POI1,0.0
5189220,2017-06-21 01:47:02.993,CA,AB,Edmonton,53.4567,-113.5801,POI1,0.0
5189225,2017-06-21 06:47:03.863,CA,QC,Outremont,45.5218,-73.6031,POI3,0.0
5189256,2017-06-21 12:47:05.593,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
5189328,2017-06-21 21:47:03.167,CA,ON,Caledonia,43.07100000000001,-79.954,POI3,6.324555320336759
5189413,2017-06-21 22:47:04.783,CA,ON,Kingston,44.2647,-76.5504,POI3,3.1622776601683795
5189556,2017-06-21 22:47:06.803,CA,ON,North York,43.7677,-79.4126,POI3,6.324555320336759
5189613,2017-06-21 00:47:03.303,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3,4.47213595499958
5189656,2017-06-21 18:47:05.930,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
5189695,2017-06-21 01:47:07.390,CA,QC,Montréal,45.5514,-73.6116,POI3,0.0
5189753,2017-06-21 20:47:03.553,CA,AB,Edmonton,53.587,-113.441,POI1,0.0
5189808,2017-06-21 09:47:05.537,CA,AB,Edmonton,53.587,-113.441,POI1,0.0
5189815,2017-06-21 08:47:05.683,CA,AB,Edmonton,53.55,-113.5,POI1,0.0
5189862,2017-06-21 11:47:06.723,CA,ON,Toronto,43.6666,-79.3823,POI3,6.324555320336759
5189907,2017-06-21 03:47:06.943,CA,ON,Toronto,43.6417,-79.3773,POI3,6.324555320336759
5189946,2017-06-21 14:47:06.960,CA,QC,Trois-Rivières,46.3776,-72.5352,POI3,1.4142135623730951
5190020,2017-06-21 02:47:06.987,CA,ON,Toronto,43.7425,-79.5851,POI3,6.324555320336759
5190056,2017-06-21 16:47:07.237,CA,AB,Calgary,51.0378,-114.08,POI1,2.23606797749979
5190068,2017-06-21 15:47:07.410,CA,ON,Niagara Falls,43.1052,-79.0845,POI3,6.324555320336759
5190143,2017-06-21 02:47:07.843,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3,4.47213595499958
5190161,2017-06-21 02:47:04.710,CA,QC,Montréal,45.4784,-73.6249,POI3,0.0
5190219,2017-06-21 17:47:05.910,CA,AB,Calgary,50.922579999999996,-114.11548,POI1,3.1622776601683795
5190264,2017-06-21 09:47:06.870,CA,ON,Belleville,44.15695,-77.38936,POI3,4.123105625617661
5190292,2017-06-21 11:47:06.920,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
5190369,2017-06-21 04:47:06.930,CA,AB,Saint Albert,53.6415,-113.614,POI1,0.0
5190395,2017-06-21 14:47:06.947,CA,ON,Oakville,43.4462,-79.6688,POI3,6.324555320336759
5190473,2017-06-21 20:47:07.230,CA,ON,Kitchener,43.4553,-80.4845,POI3,7.280109889280518
5190538,2017-06-21 06:47:07.393,CA,QC,Montréal,45.5514,-73.6116,POI3,0.0
5190566,2017-06-21 13:47:05.987,CA,AB,Calgary,51.0196,-114.20029,POI1,2.23606797749979
5190648,2017-06-21 15:47:06.950,CA,QC,Sainte-Foy,46.7612,-71.2938,POI3,2.23606797749979
5190718,2017-06-21 14:47:06.957,CA,AB,Saint Albert,53.6415,-113.614,POI1,0.0
5190806,2017-06-21 15:47:06.963,CA,ON,Kitchener,43.4134,-80.49600000000002,POI3,7.280109889280518
5190821,2017-06-21 20:47:06.967,CA,ON,Kitchener,43.4134,-80.49600000000002,POI3,7.280109889280518
5190829,2017-06-21 15:47:06.970,CA,ON,Kitchener,43.4134,-80.49600000000002,POI3,7.280109889280518
5190883,2017-06-21 21:47:07.100,CA,AB,Beaumont,53.432759999999995,-113.43938999999999,POI1,0.0
5190970,2017-06-21 19:47:07.313,CA,ON,Niagara Falls,43.1052,-79.0845,POI3,6.324555320336759
5191038,2017-06-21 17:47:07.620,CA,AB,Calgary,51.0818,-113.959,POI1,2.0
5191116,2017-06-21 08:47:06.873,CA,AB,Saint Albert,53.6415,-113.614,POI1,0.0
5191196,2017-06-21 14:47:06.877,CA,ON,Brampton,43.705690000000004,-79.7152,POI3,6.324555320336759
5191213,2017-06-21 11:47:07.043,CA,AB,Calgary,51.0494,-113.9564,POI1,2.0
5191273,2017-06-21 19:47:07.220,CA,ON,Niagara Falls,43.1052,-79.0845,POI3,6.324555320336759
5191327,2017-06-21 16:47:07.287,CA,ON,Fort Erie,42.90265,-78.9347,POI3,5.830951894845301
5191395,2017-06-21 13:47:10.070,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
5191491,2017-06-21 14:47:10.820,CA,BC,Surrey,49.12233,-122.73513,POI1,9.848857801796104
5191574,2017-06-21 13:47:09.417,CA,ON,Ottawa,45.45075,-75.65118000000002,POI3,2.0
5191579,2017-06-21 17:47:12.730,CA,ON,Toronto,43.66621,-79.42723000000002,POI3,6.324555320336759
5191622,2017-06-21 07:47:10.020,CA,ON,Toronto,43.6735,-79.403,POI3,6.324555320336759
5191670,2017-06-21 01:47:12.493,CA,AB,Edmonton,53.5848,-113.468,POI1,0.0
5191752,2017-06-21 04:47:11.637,CA,AB,Edmonton,53.60751,-113.4872,POI1,0.0
5191839,2017-06-21 05:47:11.763,CA,ON,Niagara Falls,43.088390000000004,-79.1423,POI3,6.324555320336759
5191932,2017-06-21 13:47:14.120,CA,AB,Beaumont,53.35883000000001,-113.4052,POI1,0.0
5192074,2017-06-21 21:47:14.307,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
5192140,2017-06-21 06:47:14.990,CA,AB,Calgary,50.9819,-114.1004,POI1,3.1622776601683795
5192168,2017-06-21 09:47:16.797,CA,AB,Calgary,51.1111,-114.0477,POI1,2.23606797749979
5192198,2017-06-21 06:47:13.440,CA,ON,Toronto,43.6666,-79.3823,POI3,6.324555320336759
5192291,2017-06-21 20:47:15.540,CA,AB,Wetaskiwin,52.8333,-113.45,POI1,1.0
5192316,2017-06-21 05:47:16.937,CA,ON,Oshawa,43.9205,-78.8287,POI3,5.385164807134504
5192348,2017-06-21 00:47:15.067,CA,ON,North York,43.7534,-79.3272,POI3,6.324555320336759
5192428,2017-06-21 07:47:15.820,CA,QC,Montréal,45.59568,-73.52226,POI3,0.0
5192472,2017-06-21 00:47:16.850,CA,BC,New Westminster,49.2279,-122.89,POI1,9.848857801796104
5192525,2017-06-21 10:47:16.963,CA,ON,Windsor,42.2962,-83.01799999999999,POI3,10.44030650891055
5192570,2017-06-21 12:47:19.637,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
5192636,2017-06-21 06:47:17.177,CA,AB,Calgary,51.1387,-114.2015,POI1,2.23606797749979
5192720,2017-06-21 06:47:19.027,CA,AB,Edmonton,53.51865,-113.63905,POI1,0.0
5192796,2017-06-21 08:47:16.000,CA,QC,Trois-Rivières-Ouest,46.34234,-72.63605,POI3,1.4142135623730951
5192837,2017-06-21 20:47:17.173,CA,AB,Calgary,51.14483,-114.04757,POI1,2.23606797749979
5192840,2017-06-21 08:47:18.617,CA,AB,Edmonton,53.51865,-113.63905,POI1,0.0
5192899,2017-06-21 11:47:18.827,CA,AB,Edmonton,53.51865,-113.63905,POI1,0.0
5192986,2017-06-21 00:47:17.017,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3,2.23606797749979
5193017,2017-06-21 06:47:17.870,CA,ON,Brampton,43.7796,-79.7681,POI3,6.324555320336759
5193021,2017-06-21 04:47:21.420,CA,AB,Calgary,51.0433,-114.064,POI1,2.23606797749979
5193113,2017-06-21 12:47:17.903,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
5193236,2017-06-21 02:47:21.240,CA,AB,Edmonton,53.44144,-113.43615,POI1,0.0
5193289,2017-06-21 02:47:22.130,CA,ON,Oakville,43.4934,-79.7126,POI3,6.324555320336759
5193298,2017-06-21 07:47:22.540,CA,AB,Calgary,51.1414,-114.076,POI1,2.23606797749979
5193397,2017-06-21 21:47:20.153,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
5193459,2017-06-21 06:47:21.357,CA,ON,Toronto,43.6682,-79.4209,POI3,6.324555320336759
5193469,2017-06-21 01:47:22.030,CA,QC,Montréal,45.49458,-73.57474,POI3,0.0
5193550,2017-06-21 05:47:22.143,CA,ON,Toronto,43.7113,-79.4195,POI3,6.324555320336759
5193615,2017-06-21 07:47:22.197,CA,ON,Kitchener,43.425,-80.4526,POI3,7.280109889280518
5193664,2017-06-21 01:47:22.500,CA,AB,Edmonton,53.587,-113.441,POI1,0.0
5193680,2017-06-21 21:47:22.583,CA,AB,Calgary,51.1414,-114.076,POI1,2.23606797749979
5193742,2017-06-21 02:47:23.227,CA,ON,Kingston,44.2538,-76.5393,POI3,3.1622776601683795
5193796,2017-06-21 11:47:22.007,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
5193974,2017-06-21 10:47:22.237,CA,AB,Edmonton,53.49174,-113.57928000000001,POI1,0.0
5194003,2017-06-21 09:47:23.100,CA,AB,Edmonton,53.44144,-113.43615,POI1,0.0
5194036,2017-06-21 22:47:22.120,CA,ON,Toronto,43.6651,-79.4369,POI3,6.324555320336759
5194132,2017-06-21 09:47:22.183,CA,ON,Toronto,43.6606,-79.4635,POI3,6.324555320336759
5194154,2017-06-21 09:47:22.750,CA,AB,Cochrane,51.1834,-114.4687,POI1,2.23606797749979
5194246,2017-06-21 09:47:22.030,CA,ON,North York,43.7857,-79.3567,POI3,6.324555320336759
5194343,2017-06-21 14:47:22.120,CA,AB,Saint Albert,53.6415,-113.614,POI1,0.0
5194394,2017-06-21 21:47:22.680,CA,AB,Cochrane,51.1834,-114.4687,POI1,2.23606797749979
5194404,2017-06-21 02:47:22.770,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.324555320336759
5194438,2017-06-21 09:47:23.113,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.324555320336759
5194443,2017-06-21 10:47:26.740,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,6.324555320336759
5194528,2017-06-21 05:47:26.757,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,6.324555320336759
5194590,2017-06-21 07:47:27.263,CA,ON,Brampton,43.684,-79.7716,POI3,6.324555320336759
5194660,2017-06-21 05:47:28.623,CA,AB,Stony Plain,53.55131,-114.14013999999999,POI1,1.0
5194712,2017-06-21 09:47:30.837,CA,AB,Edmonton,53.521,-113.5324,POI1,0.0
5194792,2017-06-21 14:47:26.817,CA,ON,Stratford,43.3716,-80.9773,POI3,7.280109889280518
5194824,2017-06-21 09:47:30.300,CA,AB,Calgary,51.138909999999996,-113.94252,POI1,2.0
5194865,2017-06-21 08:47:30.380,CA,AB,Edmonton,53.48265,-113.48161,POI1,0.0
5194951,2017-06-21 13:47:32.240,CA,ON,Niagara Falls,43.0991,-79.11244,POI3,6.324555320336759
5194956,2017-06-21 15:47:32.993,CA,AB,Edmonton,53.58879,-113.44653000000001,POI1,0.0
5195043,2017-06-21 05:47:30.797,CA,AB,Edmonton,53.5516,-113.532,POI1,0.0
5195133,2017-06-21 16:47:32.000,CA,AB,Leduc,53.2617,-113.549,POI1,0.0
5195145,2017-06-21 05:47:33.460,CA,ON,York,43.703,-79.512,POI3,6.324555320336759
5195176,2017-06-21 21:47:34.107,CA,ON,North York,43.7353,-79.5408,POI3,6.324555320336759
5195207,2017-06-21 15:47:31.023,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
5195299,2017-06-21 17:47:33.307,CA,QC,Saint-Laurent,45.505,-73.7101,POI3,0.0
5195375,2017-06-21 19:47:34.170,CA,ON,North York,43.7353,-79.5408,POI3,6.324555320336759
5195411,2017-06-21 14:47:35.663,CA,AB,Calgary,51.0196,-114.20029,POI1,2.23606797749979
5195460,2017-06-21 09:47:31.910,CA,AB,Edmonton,53.50756,-113.68478,POI1,0.0
5195487,2017-06-21 04:47:32.100,CA,MB,Brandon,49.8692,-99.9427,POI1,14.560219778561036
5195566,2017-06-21 16:47:33.640,CA,ON,North York,43.7353,-79.5408,POI3,6.324555320336759
5195649,2017-06-21 04:47:33.030,CA,ON,North York,43.7318,-79.4182,POI3,6.324555320336759
5195721,2017-06-21 14:47:34.293,CA,QC,St-Gabriel-De-Kamouraska,47.7987,-69.2465,POI3,4.47213595499958
5195784,2017-06-21 19:47:39.717,CA,AB,Calgary,51.0272,-114.0349,POI1,2.23606797749979
5195850,2017-06-21 10:47:40.597,CA,ON,North York,43.7302,-79.4951,POI3,6.324555320336759
5195872,2017-06-21 09:47:40.713,CA,ON,Burlington,43.3889,-79.7682,POI3,6.324555320336759
5195958,2017-06-21 18:47:37.170,CA,ON,Tillsonburg,42.8749,-80.7506,POI3,7.615773105863909
5196027,2017-06-21 19:47:37.247,CA,ON,Oshawa,43.8894,-78.8766,POI3,5.385164807134504
5196057,2017-06-21 13:47:37.347,CA,ON,Georgetown,43.6492,-79.9117,POI3,6.324555320336759
5196086,2017-06-21 18:47:37.647,CA,AB,Calgary,51.0494,-113.9564,POI1,2.0
5196128,2017-06-21 17:47:40.077,CA,BC,Richmond,49.17053,-123.144,POI1,10.770329614269007
5196282,2017-06-21 21:47:37.250,CA,ON,Toronto,43.6682,-79.4209,POI3,6.324555320336759
5196340,2017-06-21 14:47:37.470,CA,ON,Georgetown,43.6492,-79.9117,POI3,6.324555320336759
5196374,2017-06-21 07:47:38.290,CA,ON,Oakville,43.475,-79.654,POI3,6.324555320336759
5196412,2017-06-21 12:47:39.883,CA,QC,Gatineau,45.4896,-75.6331,POI3,2.0
5196427,2017-06-21 02:47:37.587,CA,AB,Calgary,51.0494,-113.9564,POI1,2.0
5196492,2017-06-21 14:47:39.763,CA,ON,Ottawa,45.4164,-75.679,POI3,2.0
5196501,2017-06-21 14:47:39.767,CA,ON,Ottawa,45.4164,-75.679,POI3,2.0
5196548,2017-06-21 04:47:41.517,CA,ON,Ajax,43.8959,-79.0344,POI3,6.324555320336759
5196623,2017-06-21 11:47:41.890,CA,ON,Richmond Hill,43.8428,-79.4239,POI3,6.324555320336759
5196671,2017-06-21 10:47:40.613,CA,AB,Calgary,51.01512,-114.16268000000001,POI1,2.23606797749979
5196710,2017-06-21 02:47:41.837,CA,ON,Cambridge,43.35562,-80.31181,POI3,7.280109889280518
5196759,2017-06-21 09:47:41.957,CA,ON,Guelph,43.5776,-80.2201,POI3,7.280109889280518
5196819,2017-06-21 01:47:45.487,CA,ON,Toronto,43.7264,-79.3978,POI3,6.324555320336759
5196934,2017-06-21 06:47:45.823,CA,QC,Verdun,45.46100000000001,-73.546,POI3,0.0
5197027,2017-06-21 07:47:41.603,CA,ON,Pickering,43.8296,-79.1365,POI3,6.324555320336759
5197056,2017-06-21 04:47:42.690,CA,ON,Toronto,43.6414,-79.4151,POI3,6.324555320336759
5197065,2017-06-21 00:47:44.670,CA,AB,Calgary,50.9819,-114.1004,POI1,3.1622776601683795
5197115,2017-06-21 05:47:45.333,CA,ON,Sudbury,46.4946,-81.0066,POI3,8.06225774829855
5197208,2017-06-21 11:47:46.003,CA,ON,Toronto,43.6666,-79.3823,POI3,6.324555320336759
5197235,2017-06-21 22:47:43.490,CA,AB,Beaumont,53.3545,-113.426,POI1,0.0
5197264,2017-06-21 07:47:46.267,CA,ON,Ottawa,45.38800000000001,-75.676,POI3,2.0
5197360,2017-06-21 12:47:47.163,CA,AB,Strathcona County,53.561280000000004,-113.25628999999999,POI1,0.0
5197489,2017-06-21 00:47:43.763,CA,AB,Medicine Hat,50.0816,-110.5788,POI1,4.242640687119285
5197494,2017-06-21 17:47:47.200,CA,ON,Fort Erie,42.90265,-78.9347,POI3,5.830951894845301
5197564,2017-06-21 08:47:47.830,CA,AB,Leduc,53.2668,-113.552,POI1,0.0
5197611,2017-06-21 06:47:45.420,CA,AB,Calgary,51.13994,-114.13276,POI1,2.23606797749979
5197618,2017-06-21 05:47:46.020,CA,ON,Toronto,43.6666,-79.3823,POI3,6.324555320336759
5197676,2017-06-21 08:47:47.030,CA,ON,Brampton,43.71868,-79.69621,POI3,6.324555320336759
5197685,2017-06-21 01:47:47.070,CA,ON,Brampton,43.68932,-79.79444000000002,POI3,6.324555320336759
5197731,2017-06-21 05:47:47.573,CA,AB,Wood Buffalo,56.7538,-111.435,POI1,3.605551275463989
5197798,2017-06-21 06:47:47.020,CA,BC,Vernon,50.2647,-119.268,POI1,6.708203932499369
5197825,2017-06-21 05:47:47.063,CA,ON,Mississauga,43.56519,-79.62285,POI3,6.324555320336759
5197905,2017-06-21 04:47:47.980,CA,AB,Sherwood Park,53.5263,-113.287,POI1,0.0
5197991,2017-06-21 05:47:48.483,CA,AB,Edmonton,53.44033,-113.40993,POI1,0.0
5198040,2017-06-21 14:47:50.480,CA,ON,Mississauga,43.5355,-79.6915,POI3,6.324555320336759
5198042,2017-06-21 11:47:48.663,CA,AB,Calgary,51.1387,-114.2015,POI1,2.23606797749979
5198136,2017-06-21 08:47:49.327,CA,ON,North York,43.787,-79.4169,POI3,6.324555320336759
5198224,2017-06-21 00:47:50.580,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.324555320336759
5198269,2017-06-21 11:47:49.417,CA,AB,Calgary,50.8837,-114.0326,POI1,3.1622776601683795
5198330,2017-06-21 04:47:53.210,CA,AB,Calgary,51.0486,-113.968,POI1,2.0
5198352,2017-06-21 15:47:53.390,CA,ON,Toronto,43.6651,-79.4369,POI3,6.324555320336759
5198360,2017-06-21 12:47:54.690,CA,ON,Toronto,43.6414,-79.4151,POI3,6.324555320336759
5198459,2017-06-21 00:47:56.293,CA,AB,Calgary,51.0823,-113.9578,POI1,2.0
5198478,2017-06-21 15:47:52.717,CA,AB,Edmonton,53.41482,-113.45695,POI1,0.0
5198564,2017-06-21 10:47:53.113,CA,ON,Timmins,48.4773,-81.3364,POI3,8.54400374531753
5198646,2017-06-21 09:47:54.560,CA,AB,Fort Mackay,57.35564,-111.63887,POI1,4.47213595499958
5198654,2017-06-21 14:47:55.637,CA,ON,Markham,43.8735,-79.3335,POI3,6.324555320336759
5198720,2017-06-21 19:47:56.497,CA,AB,Edmonton,53.5382,-113.5837,POI1,0.0
5198786,2017-06-21 02:47:57.040,CA,ON,Etobicoke,43.6068,-79.5063,POI3,6.324555320336759
5198789,2017-06-21 09:47:57.083,CA,ON,Kingston,44.2257,-76.4824,POI3,3.1622776601683795
5198794,2017-06-21 21:47:53.470,CA,AB,Edmonton,53.44033,-113.40993,POI1,0.0
5198864,2017-06-21 12:47:54.770,CA,ON,Mississauga,43.6046,-79.6729,POI3,6.324555320336759
5198909,2017-06-21 13:47:56.400,CA,ON,North York,43.7318,-79.4182,POI3,6.324555320336759
5198948,2017-06-21 22:47:56.597,CA,AB,Calgary,50.8837,-114.0326,POI1,3.1622776601683795
5199020,2017-06-21 15:47:56.940,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.324555320336759
5199084,2017-06-21 14:47:56.947,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.324555320336759
5199106,2017-06-21 20:47:56.957,CA,ON,Toronto,43.6682,-79.4209,POI3,6.324555320336759
5199160,2017-06-21 10:47:57.013,CA,ON,Belleville,44.173,-77.3807,POI3,4.123105625617661
5199204,2017-06-21 12:47:57.040,CA,ON,Cornwall,45.0238,-74.7491,POI3,1.0
5199304,2017-06-21 04:47:57.137,CA,ON,Toronto,43.6715,-79.3801,POI3,6.324555320336759
5199331,2017-06-21 15:47:54.963,CA,AB,Fort Mcmurray,56.72832,-111.37195,POI1,3.605551275463989
5199407,2017-06-21 07:47:56.130,CA,ON,Etobicoke,43.6879,-79.557,POI3,6.324555320336759
5199438,2017-06-21 19:47:57.230,CA,ON,Toronto,43.6796,-79.4343,POI3,6.324555320336759
5199520,2017-06-21 14:47:57.240,CA,ON,Toronto,43.6796,-79.4343,POI3,6.324555320336759
5199532,2017-06-21 13:47:57.300,CA,ON,Barrie,44.3303,-79.7268,POI3,6.082762530298219
5199622,2017-06-21 00:47:57.733,CA,AB,Edmonton,53.405409999999996,-113.52139,POI1,0.0
5199629,2017-06-21 02:47:57.023,CA,ON,Etobicoke,43.6068,-79.5063,POI3,6.324555320336759
5199647,2017-06-21 00:47:57.050,CA,ON,Belleville,44.173,-77.3807,POI3,4.123105625617661
5199744,2017-06-21 05:47:57.090,CA,ON,Toronto,43.6796,-79.4343,POI3,6.324555320336759
5199826,2017-06-21 03:47:57.130,CA,AB,Edmonton,53.4579,-113.412,POI1,0.0
5199922,2017-06-21 10:47:57.187,CA,ON,Belleville,44.173,-77.3807,POI3,4.123105625617661
5200021,2017-06-21 05:47:57.210,CA,QC,Montréal,45.502,-73.562,POI3,0.0
5200028,2017-06-21 04:47:57.233,CA,ON,Ottawa,45.4164,-75.679,POI3,2.0
5200108,2017-06-21 20:47:57.260,CA,ON,Pickering,43.8509,-79.0717,POI3,6.324555320336759
5200187,2017-06-21 04:47:57.290,CA,ON,Barrie,44.3303,-79.7268,POI3,6.082762530298219
5200269,2017-06-21 22:47:57.967,CA,ON,Waterloo,43.4639,-80.5883,POI3,7.280109889280518
5200364,2017-06-21 07:48:00.447,CA,AB,Edmonton,53.5314,-113.582,POI1,0.0
5200440,2017-06-21 17:48:00.557,CA,AB,Fort Mcmurray,56.72832,-111.37195,POI1,3.605551275463989
5200471,2017-06-21 06:48:00.843,CA,ON,Fort Erie,42.9052,-78.9365,POI3,5.830951894845301
5200511,2017-06-21 04:47:57.063,CA,ON,Etobicoke,43.6651,-79.5294,POI3,6.324555320336759
5200577,2017-06-21 14:47:57.070,CA,ON,Thunder Bay,48.3657,-89.3519,POI3,16.278820596099706
5200636,2017-06-21 17:47:57.080,CA,ON,Toronto,43.6796,-79.4343,POI3,6.324555320336759
5200663,2017-06-21 16:47:57.083,CA,ON,Toronto,43.6796,-79.4343,POI3,6.324555320336759
5200695,2017-06-21 18:47:57.163,CA,ON,North York,43.7673,-79.4111,POI3,6.324555320336759
5200726,2017-06-21 05:47:57.197,CA,ON,Toronto,43.6459,-79.3857,POI3,6.324555320336759
5200742,2017-06-21 15:47:57.763,CA,AB,Edmonton,53.4258,-113.531,POI1,0.0
5200828,2017-06-21 10:48:00.420,CA,AB,Leduc,53.23811,-113.54515,POI1,0.0
5200893,2017-06-21 10:47:59.567,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,3.605551275463989
5200923,2017-06-21 05:48:00.497,CA,ON,Sudbury,46.4762,-80.9601,POI3,7.0710678118654755
5200980,2017-06-21 02:48:00.950,CA,AB,Calgary,51.0196,-114.20029,POI1,2.23606797749979
5201073,2017-06-21 12:48:01.610,CA,AB,Edmonton,53.55,-113.5,POI1,0.0
5201162,2017-06-21 02:48:02.350,CA,ON,Barrie,44.3303,-79.7268,POI3,6.082762530298219
5201172,2017-06-21 21:48:02.383,CA,AB,Edmonton,53.49913000000001,-113.50035,POI1,0.0
5201225,2017-06-21 19:48:00.860,CA,AB,Fort Mcmurray,56.7449,-111.468,POI1,3.605551275463989
5201228,2017-06-21 16:48:01.190,CA,ON,Mississauga,43.606,-79.574,POI3,6.324555320336759
5201277,2017-06-21 18:48:02.280,CA,ON,Ajax,43.8959,-79.0344,POI3,6.324555320336759
5201335,2017-06-21 04:48:02.397,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,3.605551275463989
5201441,2017-06-21 07:48:03.140,CA,AB,Calgary,50.8889,-113.991,POI1,3.0
5201453,2017-06-21 15:48:00.507,CA,BC,Richmond,49.1626,-123.1721,POI1,10.770329614269007
5201522,2017-06-21 08:48:00.553,CA,AB,Calgary,51.1387,-114.2015,POI1,2.23606797749979
5201542,2017-06-21 03:48:00.987,CA,AB,Ponoka,52.6768,-113.5815,POI1,1.0
5201579,2017-06-21 17:48:02.390,CA,AB,Edmonton,53.52293,-113.53648000000001,POI1,0.0
5201583,2017-06-21 15:48:02.267,CA,ON,Orangeville,43.9202,-80.0942,POI3,7.280109889280518
5201653,2017-06-21 03:48:02.303,CA,SK,Regina,50.4314,-104.556,POI1,9.486832980505138
